State,Year,County,Processed,Approved,Denied,Non_Processed,Denied_HIC,Num_Paid,Total_Paid ,Avg_Paid,Funeral_Payout,Murder_Claims
Texas ,2012,Bowie,68,,24,,,37,"$194,131.28","$5,246.79",,
Texas ,2012,Brazoria,305,,46,,,207,"$494,385.23","$2,388.33",,
Texas ,2012,Brazos,121,,31,,,73,"$316,578.65","$4,336.69",,
Texas ,2012,Brewster,5,,0,,,2,"$2,014.11","$1,007.06",,
Texas ,2012,Briscoe,1,,0,,,1,$0.00,$0.00,,
Texas ,2012,Brooks,7,,1,,,5,"$30,243.58","$6,048.72",,
Texas ,2012,Brown,38,,7,,,25,"$89,837.10","$3,593.48",,
Texas ,2012,Burleson,9,,6,,,2,"$47,106.89","$23,553.45",,
Texas ,2012,Burnet,41,,8,,,29,"$41,229.71","$1,421.71",,
Texas ,2012,Caldwell,38,,6,,,25,"$156,825.53","$6,273.02",,
Texas ,2012,Calhoun,13,,4,,,10,"$17,179.37","$1,717.94",,
Texas ,2012,Callahan,16,,7,,,9,"$108,910.25","$12,101.14",,
Texas ,2012,Cameron,448,,119,,,282,"$733,456.11","$2,600.91",,
Texas ,2012,Camp,20,,3,,,12,"$23,300.00","$1,941.67",,
Texas ,2012,Carson,5,,0,,,1,"$7,570.45","$7,570.45",,
Texas ,2012,Cass,25,,3,,,17,"$18,748.16","$1,102.83",,
Texas ,2012,Castro,6,,1,,,3,"$1,923.94",$641.31,,
Texas ,2012,Chambers,26,,6,,,15,"$11,219.24",$747.95,,
Texas ,2012,Cherokee,31,,6,,,22,"$204,653.77","$9,302.44",,
Texas ,2012,Childress,7,,1,,,6,"$3,213.60",$535.60,,
Texas ,2012,Clay,2,,1,,,1,$0.00,$0.00,,
Texas ,2012,Cochran,4,,3,,,0,$0.00,#DIV/0!,,
Texas ,2012,Coke,2,,1,,,1,"$6,619.82","$6,619.82",,
Texas ,2012,Coleman,4,,0,,,4,"$4,361.55","$1,090.39",,
